AVENUE OF AMERICAS,WEST 11 STREET,125.0
2 AVENUE,EAST 73 STREET,218.0
111 AVE,142 STREET,281.0
1 AVENUE,EAST 73 STREET,281.0
ROGERS AVE,CLARKSON AVE,869.0
NOSTRAND AVE,LENOX RD,869.0
BENSON AVE,19th AVE,218.0
FLATBUSH AVENUE,4 AVENUE,204.0
AVENUE OF THE AMERICAS,WEST 26 STREET,424.0
2 AVENUE,EAST 59 STREET,125.0
FT HAMILTON PARKWAY,36 STREET,424.0
BEDFORD AVE,AVE R,125.0
AMSTERDAM AVE,WEST 167 ST,218.0
BRINKERHOFF AVE,111 AVE,204.0
EAST 165 STREET,CARROLL PLACE,125.0
CHAMBERS STREET,BROADWAY,125.0
2 AVE,EAST 124 ST,281.0
CATON AVE,E 12th ST,869.0
BOSTON ROAD,FISH AVENUE,125.0
PARK AVENUE,EAST 59 STREET,281.0
BOWERY,EAST HOUSTON STREET,204.0
WEST BROADWAY,DUANE STREET,204.0
AMSTERDAM AVENUE,WEST 73 STREET,424.0
8 AVE,WEST 147 ST,326.0
NOSTRAND AVE,AVE P,125.0
8 AVENUE,66 STREET,204.0
5 AVENUE,BROADWAY,125.0
COMMERCIAL ST,CLAY ST,204.0
KEW GARDENS ROAD,80 ROAD,204.0
GLENWOOD ROAD,EAST 59 STREET,869.0
8 AVENUE,WEST 45 STREET,218.0
EAST 135 STREET,CANAL STREET WEST,869.0
THROGS NECK EXPRESSWAY,HARDING AVENUE,204.0
GRAND CONCOURSE_MAIN,EAST 172 STREET,218.0
MYRTLE AVE,THROOP AVE,281.0
ASH ST,COMMERCIAL ST,869.0
ALBANY AVE,LENOX RD,218.0
WEST END AVENUE,WEST 97 STREET,424.0
AUDUBON AVE,WEST 166 ST,869.0
AVENUE J,EAST 12 STREET,424.0
BROADWAY,GRANITE STREET,125.0
CLOVE RD,HOWARD AVENUE,204.0
JEROME AVENUE,EAST MOSHOLU PARKWAY NORTH,424.0
AVENUE M,EAST 45 STREET,125.0
HENRY HUDSON PKWY,FAIRFIELD AVE,424.0
86 STREET,7 AVENUE,204.0
PITT STREET,DELANCEY STREET,326.0
111 AVE,142 STREET,424.0
86th ST,W 11th ST,424.0
WEST 29 STREET,5 AVENUE,326.0
E 176 ST,MARMION AVENUE,444.0
COLUMBUS AVENUE,WEST 61 STREET,218.0
7 AVENUE,LINCOLN PLACE,869.0
EAST 14 STREET,4 AVENUE,444.0
7 AVE,WEST 122 ST,444.0
AUDUBON AVE,WEST 167 ST,218.0
32nd AVE,85th ST,326.0
3 AVENUE,EAST 12 STREET,326.0
CATON AVE,E 18th ST,125.0
AMSTERDAM AVE,WEST 118 ST,281.0
2 AVENUE,EAST 27 STREET,869.0
14 AVENUE,72 STREET,444.0
AVE N,E 15th ST,281.0
11 AVENUE,WEST 27 STREET,326.0
115 ROAD,205 STREET,444.0
BROADWAY,WEST 99 ST,281.0
JAMAICA AVE,197 STREET,326.0
CROSS BRONX EXPRESSWAY,MARMION AVENUE,326.0
Manhattan WEST 155 ST,EDGECOMBE AVE,204.0
FLATBUSH AVENUE,EAST 28 STREET,869.0
ARCHER AVE,143 STREET,125.0
GREENPOINT AVE,N. HENRY ST,424.0
2 AVENUE,EAST 12 STREET,204.0
HUDSON STREET,GANSEVOORT STREET,218.0
ATLANTIC AVENUE,HINSDALE STREET,125.0
DITMAS AVENUE,EAST 13 STREET,218.0
CORTELYOU ROAD,EAST 11 STREET,281.0
JAMAICA AVE,101st ST,204.0
13 AVENUE,72 STREET,218.0
LINDEN BLVD,BROOKLYN AVE,424.0
5 AVENUE,EAST 11 STREET,204.0
ESPLANADE,HAIGHT AVENUE,204.0
EAST TREMONT AVENUE,ANTHONY AVENUE,281.0
MARATHON PKWY,61 AVE,281.0
3 AVENUE,28 STREET,869.0
9 AVENUE,WEST 25 STREET,218.0
8 AVE,WEST 147 ST,444.0
SANFORD AVE,147 STREET,424.0
LAFAYETTE AVENUE,EAST 177 STREET,424.0
SURF AVE,JONES WALK,869.0
CHRYSTIE STREET,2 AVENUE,218.0
CROTONA AVENUE,CLAREMONT PARKWAY,424.0
CHURCH AVE,E 13th ST,125.0
LITTLE CLOVE RD,CAYUGA AVENUE,424.0
JAMAICA AVE,197 STREET,444.0
CROSS BRONX EXPRESSWAY,MARMION AVENUE,444.0
115 ROAD,205 STREET,326.0
CONEY ISLAND AVE,AVE S,424.0
11 AVENUE,WEST 27 STREET,444.0
BAY RIDGE PKWY,11TH AVE,424.0
14 AVENUE,72 STREET,326.0
AUDUBON AVE,WEST 173 ST,281.0
GRAND AVE,CATHERINE ST,424.0
3 AVENUE,EAST 12 STREET,444.0
32nd AVE,85th ST,444.0
LEXINGTON AVENUE,121ST ST,218.0
7 AVE,WEST 122 ST,326.0
KINGS HWY,E 15th ST,281.0
BRINKERHOFF AVE,111 AVE,125.0
EAST 14 STREET,4 AVENUE,326.0
73 PLACE,78 AVENUE,281.0
AVENUE C,EAST 11 STREET,281.0
OCEAN TERRACE,BUTTERWORTH AVENUE,424.0
7 AVENUE,BROADWAY,281.0
AVENUE J,EAST 46 STREET,204.0
150th ST,148th ST,204.0
CROSS BRONX EXPRESSWAY,MORRIS AVENUE,424.0
MADISON STREET,CATHERINE STREET,218.0
WEST 29 STREET,5 AVENUE,444.0
E 176 ST,MARMION AVENUE,326.0
BEDFORD AVE,LORIMER ST,204.0
8 AVENUE,WEST 26 STREET,125.0
BROADWAY,WEST 175 ST,125.0
BEDFORD AVE,METROPOLITAN AVE,281.0
PARK AVENUE SOUTH,EAST 26 STREET,281.0
AVENUE D,BROOKLYN AVENUE,125.0
PITT STREET,DELANCEY STREET,444.0
EAST 18 STREET,BROADWAY,281.0
SHERIDAN AVENUE,EAST 156 STREET,869.0
1 AVE,EAST 99 ST,281.0
101 AVE,146 STREET,869.0
5 AVENUE,24 STREET,125.0
7 AVENUE,65 STREET,204.0
MARKET STREET,CHERRY STREET,281.0
11th ST,47th AVE,204.0
ALBANY AVE,MIDWOOD ST,125.0
LINDEN BOULEVARD,AUTUMN AVENUE,444.0
1 AVENUE,EAST 12 STREET,869.0
MESEROLE STREET,LEONARD  ST,125.0
FARRAGUT ROAD,BEDFORD AVENUE,424.0
CHURCH AVE,E 37th ST,125.0
164 STREET,67 AVE,444.0
GRAND CONCOURSE_SERV,EAST 172 STREET,424.0
BLOOMINGDALE ROAD,MARISA CIRCLE,869.0
OCEAN AVENUE,FARRAGUT ROAD,125.0
BROADWAY,BEAVER STREET,424.0
AVE P,CONEY ISLAND AVE,281.0
CROSS ISLAND PARKWAY,107 AVENUE,218.0
AVENUE U,EAST 71 STREET,424.0
UNDERHILL AVE,53 AVE,444.0
KINGS HWY,W 11th ST,281.0
MANHATTAN AVENUE,WEST 119 STREET,424.0
FULTON STREET,DUTCH STREET,424.0
39 STREET,12 AVENUE,125.0
CLASSON AVE,GATES AVE,424.0
ALBANY AVENUE,FARRAGUT ROAD,125.0
VAN WYCK EXPRESSWAY,102 AVENUE,218.0
BROADWAY,ACADEMY STREET,204.0
RICHMOND HILL ROAD,EDINBORO ROAD,204.0
9 AVENUE,WEST 45 STREET,125.0
MAURICE AVE,55th DR,424.0
WEST 155 ST,ST NICHOLAS AVE,444.0
60 STREET,18 AVENUE,326.0
AUDUBON AVE,WEST 172 ST,218.0
AVENUE OF THE AMERICAS,VANDAM STREET,204.0
HYLAN BOULEVARD,FINGERBOARD ROAD,424.0
GLEN STREET,BLOOMFIELD AVENUE,326.0
JAMAICA AVENUE,AUTUMN AVENUE,125.0
AMSTERDAM AVE,WEST 148 ST,326.0
AMSTERDAM AVE,WEST 147 ST,125.0
VERNON BLVD,33rd RD,869.0
LIBERTY AVE,101 AVE,125.0
AVE P,W 10th ST,125.0
DYCKMAN STREET,VERMILYEA AVENUE,218.0
164 STREET,67 AVE,204.0
THROGS NECK EXPWY SER RD,HARDING AVENUE,281.0
7 AVENUE,65 STREET,444.0
SOUTH CONDUIT AVE,COHANCY ST,424.0
11th ST,47th AVE,444.0
LINDEN BOULEVARD,AUTUMN AVENUE,204.0
5 AVENUE,EAST 73 STREET,869.0
UNDERHILL AVE,53 AVE,204.0
4 AVENUE,EAST 9 STREET,869.0
EAST 161 STREET,GRAND CONCOURSE,424.0
CROSS BX EXPWY SER RD,MORRIS AVENUE,326.0
ATLANTIC AVE,97th ST,281.0
5 AVENUE,DE GRAW STREET,424.0
UNION STREET,37 AVE,125.0
BROADWAY,WEST 74 STREET,125.0
7 AVENUE,WEST 27 STREET,125.0
BROADWAY,ACADEMY STREET,444.0
ATLANTIC AVENUE,LINCOLN AVENUE,424.0
CROPSEY AVE,27th AVE,125.0
MADISON AVENUE,EAST 59 STREET,869.0
AMSTERDAM AVE,WEST 172 ST,424.0
PAULDING AVENUE,LYDIG AVENUE,281.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,869.0
E 174 ST,MORRIS AVENUE,869.0
RICHMOND HILL ROAD,EDINBORO ROAD,444.0
LENOX AVE,WEST 124 ST,869.0
BRINKERHOFF AVE,111 AVE,326.0
FLATBUSH AVENUE,4 AVENUE,326.0
OCEAN AVE,CATON AVE,218.0
FLUSHING AVE,THORNTON ST,326.0
BROADWAY,WEST 259 STREET,424.0
AMSTERDAM AVE,WEST 164 ST,281.0
65 STREET,18 AVENUE,326.0
BOSTON ROAD,EAST 176 STREET,218.0
KINGS HIGHWAY,AVENUE I,125.0
WEST 155 ST,ST NICHOLAS AVE,204.0
AVENUE OF THE AMERICAS,VANDAM STREET,444.0
HUTCHINSON RIVER PKWY,LAURIE AVENUE,125.0
THROGS NECK EXPRESSWAY,HARDING AVENUE,326.0
LEXINGTON AVENUE,EAST 26 STREET,869.0
5 AVENUE,EAST 11 STREET,444.0
COMMERCIAL ST,CLAY ST,326.0
KEW GARDENS ROAD,80 ROAD,326.0
ESPLANADE,HAIGHT AVENUE,444.0
JAMAICA AVE,101st ST,444.0
5 AVENUE,EAST 27 STREET,869.0
8 AVENUE,66 STREET,326.0
WOODHAVEN BLVD,97th AVE,125.0
EAST 177 STREET,HARDING AVENUE,869.0
Manhattan WEST 155 ST,EDGECOMBE AVE,444.0
ATLANTIC AVE,CLASSON AVE,218.0
2 AVENUE,EAST 12 STREET,444.0
BOWERY,EAST HOUSTON STREET,326.0
ATLANTIC AVE,LINCOLN AVE,125.0
3 AVENUE,EAST 46 STREET,424.0
ROCKAWAY AVENUE,HEGEMAN AVENUE,424.0
CROPSEY AVE,7th AVE,424.0
1 AVENUE,EAST 60 STREET,424.0
130 PL,30th PL,424.0
PROSPECT PARK WEST,2 STREET,218.0
ATLANTIC AVENUE,3 AVENUE,424.0
8 AVE,WEST 147 ST,204.0
MAC DOUGAL STREET,FULTON STREET,869.0
WEST BROADWAY,DUANE STREET,326.0
MADISON AVENUE,EAST 27 STREET,869.0
HOLLIS COURT BLVD,189 STREET,424.0
BROADWAY,WEST 27 STREET,424.0
AMSTERDAM AVE,WEST 168 ST,125.0
32nd AVE,85th ST,204.0
MEEKER AVE,LEONARD ST,424.0
3 STREET,SMITH STREET,869.0
34th AVE,92nd ST,218.0
10 AVENUE,WEST 27 STREET,869.0
JAMAICA AVE,197 STREET,204.0
CROSS BRONX EXPRESSWAY,MARMION AVENUE,204.0
AVENUE B,EAST 11 STREET,869.0
11 AVENUE,WEST 27 STREET,204.0
HUNGRY HARBOR RD,148th ST,125.0
2 AVE,EAST 99 ST,281.0
6 AVENUE,ST JOHN'S PLACE,869.0
3 AVENUE,EAST 12 STREET,204.0
CLINTON STREET,SACKETT STREET,424.0
LIBERTY AVE,BRISBIN STREET,281.0
WALTHAM STREET,101 AVE,281.0
WEST 30 STREET,5 AVENUE,424.0
86 STREET,7 AVENUE,326.0
PITT STREET,DELANCEY STREET,204.0
3 AVENUE,EAST 59 STREET,869.0
CLOVE RD,HOWARD AVENUE,326.0
8 AVENUE,HORATIO STREET,218.0
SPRING STREET,BROADWAY,281.0
AVENUE J,EAST 46 STREET,444.0
150th ST,148th ST,444.0
ATLANTIC AVE,ALABAMA AVE,424.0
LOUIS NINE  BOULEVARD,BOSTON ROAD,424.0
WEST 29 STREET,5 AVENUE,204.0
BRUCKNER BOULEVARD,BRYANT AVENUE,424.0
60 STREET,11 AVENUE,218.0
BEDFORD AVE,LORIMER ST,444.0
26 AVE,200 STREET,444.0
60 STREET,18 AVENUE,869.0
AMSTERDAM AVE,WEST 119 ST,444.0
YORK AVENUE,EAST 74 STREET,218.0
CHURCH STREET,DUANE STREET,125.0
GLEN STREET,BLOOMFIELD AVENUE,869.0
ORIENTAL BLVD,HASTINGS ST,281.0
7 AVE,WEST 123 ST,424.0
AVE Z,E 15th ST,125.0
48th ST,37th AVE,125.0
AMSTERDAM AVE,WEST 167 ST,424.0
FT HAMILTON PARKWAY,36 STREET,218.0
BENSON AVE,19th AVE,424.0
AVENUE OF THE AMERICAS,WEST 26 STREET,218.0
8 AVE,WEST 124 ST,125.0
BEDFORD AVE,HANCOCK ST,444.0
WEST 135 STREET,8 AVENUE,444.0
NOSTRAND AVE,LENOX RD,444.0
2 AVENUE,EAST 73 STREET,424.0
ROGERS AVE,CLARKSON AVE,444.0
BROADWAY,DUANE STREET,125.0
EAST HOUSTON STREET,BROADWAY,444.0
PITKIN AVE,95th ST,218.0
BLOOMINGDALE ROAD,MARISA CIRCLE,326.0
CEDAR AVENUE,WEST 179 STREET,424.0
WEST 34 STREET,5 AVENUE,218.0
KINGS HIGHWAY SERVICE,AVENUE I,424.0
AVENUE U,EAST 56 STREET,424.0
BATH AVE,BAY 22nd ST,218.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,218.0
SHERIDANA AVENUE,EAST 161 STREET,125.0
BOSTON ROAD,BRONX PARK EAST,281.0
E 177 ST,HARDING AVENUE,204.0
HICKS STREET,KANE STREET,444.0
LITTLE CLOVE ROAD,CLOVE ROAD,424.0
WEST GUN HILL ROAD,MOSHOLU PARKWAY,444.0
Manhattan  BROADWAY,WEST 149 ST,204.0
39th ST,NORTHERN BLVD,204.0
GRAND AVE,CATHERINE ST,218.0
LENOX AVE,WEST 111 ST,424.0
DRIGGS AVE,LORIMER ST,204.0
LAKEWOOD AVE,INWOOD STREET,281.0
BROADWAY,WEST 148 ST,424.0
CENTRAL AVE,SAGE ST,281.0
ASHLAND PLACE,4 AVENUE,424.0
1 AVENUE,EAST 12 STREET,326.0
HUGUENOT AVE,WOODROW RD,444.0
BROADWAY,EAST 11 STREET,125.0
E 176 ST,MARMION AVENUE,869.0
HOMELAWN STREET,84 AVE,125.0
COLUMBUS AVENUE,WEST 61 STREET,424.0
86th ST,W 11th ST,218.0
SHERIDAN AVENUE,EAST 156 STREET,326.0
8 AVE,WEST 123 ST,281.0
101 AVE,146 STREET,326.0
111 AVE,142 STREET,218.0
HENRY HUDSON PKWY,FAIRFIELD AVE,218.0
AVENUE J,EAST 12 STREET,218.0
JEROME AVENUE,EAST MOSHOLU PARKWAY NORTH,218.0
2 AVENUE,EAST 27 STREET,444.0
LENOX AVE,WEST 112 ST,204.0
115 ROAD,205 STREET,869.0
14 AVENUE,72 STREET,869.0
4 AVENUE,BUTLER STREET,281.0
EAST 204 STREET,GRAND CONCOURSE,125.0
7 AVE,WEST 122 ST,869.0
AUDUBON AVE,WEST 167 ST,424.0
CENTRAL PARK WEST,WEST 61 STREET,125.0
7 AVENUE,LINCOLN PLACE,444.0
EAST 14 STREET,4 AVENUE,869.0
AMSTERDAM AVENUE,WEST 73 STREET,218.0
3 AVENUE,28 STREET,326.0
EAST 241 STREET,HILL AVENUE,281.0
56th RD,43rd ST,281.0
ALBANY AVENUE,FARRAGUT ROAD,281.0
CATON AVE,E 12th ST,444.0
ROOSEVELT AVE,147 STREET,281.0
SURF AVE,JONES WALK,326.0
TRINITY PL,EDGER ST,125.0
FLATBUSH AVENUE,EAST 28 STREET,326.0
3 AVENUE,EAST 27 STREET,204.0
ASH ST,COMMERCIAL ST,444.0
WEST END AVENUE,WEST 97 STREET,218.0
ROGERS AVE,LINCOLN PL,204.0
ALBANY AVE,LENOX RD,424.0
AUDUBON AVE,WEST 166 ST,444.0
EDWARD L GRANT HIGHWAY,NELSON AVENUE,125.0
GRAND CONCOURSE_MAIN,EAST 172 STREET,424.0
37 STREET,12 AVENUE,204.0
8 AVENUE,WEST 45 STREET,424.0
11 AVENUE,WEST 43 STREET,125.0
EAST 135 STREET,CANAL STREET WEST,444.0
LENOX AVE,WEST 123 ST,281.0
GLENWOOD ROAD,EAST 59 STREET,444.0
86 STREET,7 AVENUE,869.0
3 AVENUE,EAST 59 STREET,326.0
MONTROSE AVE,UNION AVE,218.0
CLOVE RD,HOWARD AVENUE,869.0
WHITE PLAINS ROAD,EAST 215 STREET,281.0
BROADWAY,PRINCE STREET,218.0
ARCHER AVE,143 STREET,125.0
SEAGRIT BLVD,BEACH 7th ST,281.0
86th ST,19th AVE,424.0
3 AVENUE,29 STREET,218.0
PARK AVE,58th ST,125.0
NEPTUNE AVE,SHEEPSHEAD BAY RD,424.0
AVENUE U,EAST 66 STREET,424.0
7 AVENUE,LINCOLN PLACE,204.0
3 STREET,SMITH STREET,326.0
3 AVE,EAST 99 ST,218.0
35 AVE,200 STREET,125.0
CENTRAL PARK WEST,WEST 74 STREET,125.0
FAIRMONT PL,MARMION AVENUE,125.0
LENOX AVE,WEST 112 ST,444.0
2 AVENUE,EAST 27 STREET,204.0
6 AVENUE,ST JOHN'S PLACE,326.0
VERMONT PLACE,HIGHLAND BOULEVARD,125.0
10 AVENUE,WEST 27 STREET,326.0
AVENUE B,EAST 11 STREET,326.0
CATON AVE,E 12th ST,204.0
BOWERY,EAST HOUSTON STREET,869.0
WEST BROADWAY,DUANE STREET,869.0
MADISON AVENUE,EAST 27 STREET,326.0
56 AVE,194 STREET,281.0
1 AVENUE,EAST 26 STREET,424.0
SPRINGFIELD BLVD,115 ROAD,281.0
AVE U,W 10th ST,281.0
MAC DOUGAL STREET,FULTON STREET,326.0
COMMERCIAL ST,CLAY ST,869.0
KEW GARDENS ROAD,80 ROAD,869.0
5 AVENUE,EAST 27 STREET,326.0
8 AVENUE,66 STREET,869.0
37 STREET,12 AVENUE,444.0
THROGS NECK EXPRESSWAY,HARDING AVENUE,869.0
GLENWOOD ROAD,EAST 59 STREET,204.0
LEXINGTON AVENUE,EAST 26 STREET,326.0
EAST 135 STREET,CANAL STREET WEST,204.0
3 AVENUE,EAST 27 STREET,444.0
ASH ST,COMMERCIAL ST,204.0
50 STREET,13 AVENUE,218.0
ROGERS AVE,LINCOLN PL,444.0
AUDUBON AVE,WEST 166 ST,204.0
EAST 177 STREET,HARDING AVENUE,326.0
7 AVE,WEST 117 ST,218.0
METROPOLITAN AVE,UNION AVE,424.0
BROOME STREET,BROADWAY,424.0
FLUSHING AVE,THORNTON ST,869.0
AMSTERDAM AVE,WEST 119 ST,204.0
NOSTRAND AVENUE,FARRAGUT ROAD,281.0
26 AVE,200 STREET,204.0
101 AVE,146 STREET,218.0
65 STREET,18 AVENUE,869.0
HEGEMAN AVENUE,FOUNTAIN AVENUE,424.0
AMSTERDAM AVE,WEST 165 ST,125.0
MADISON AVENUE,EAST 59 STREET,326.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,326.0
BEDFORD AVE,HANCOCK ST,204.0
3 AVENUE,DEAN STREET,281.0
WEST 135 STREET,8 AVENUE,204.0
EAST 163 STREET,INTERVALE AVENUE,424.0
E 174 ST,MORRIS AVENUE,326.0
MERRICK BLVD,111 AVE,424.0
LENOX AVE,WEST 124 ST,326.0
ZEREGA AVENUE,BRUCKNER BOULEVARD,125.0
NOSTRAND AVE,LENOX RD,204.0
AMSTERDAM AVE,WEST 99 ST,125.0
ROCKAWAY BLVD,OLD ROCKAWAY BLVD,218.0
ROGERS AVE,CLARKSON AVE,204.0
NORFOLK STREET,DELANCEY STREET,281.0
ALBANY AVE,LINCOLN PL,218.0
FLATBUSH AVENUE,4 AVENUE,869.0
BRINKERHOFF AVE,111 AVE,869.0
3 AVENUE,BALTIC STREET,281.0
4 AVENUE,EAST 9 STREET,326.0
LAFAYETTE AVE,CLASSON AVE,281.0
CROSS BX EXPWY SER RD,MORRIS AVENUE,869.0
EAST HOUSTON STREET,BROADWAY,204.0
MORLEY AVENUE,DALTON  AVENUE,424.0
DRIGGS AVE,LORIMER ST,444.0
7 AVE,WEST 118 ST,424.0
AMSTERDAM AVE,WEST 148 ST,869.0
MORRIS AVENUE,EAST 153 STREET,424.0
10 AVENUE,67 STREET,424.0
HUGUENOT AVE,WOODROW RD,204.0
VERNON BLVD,33rd RD,326.0
HICKS STREET,KANE STREET,204.0
FRANCIS LEWIS BLVD,115 DRIVE,281.0
E 177 ST,HARDING AVENUE,444.0
5 AVENUE,EAST 73 STREET,326.0
WEST GUN HILL ROAD,MOSHOLU PARKWAY,204.0
39th ST,NORTHERN BLVD,444.0
Manhattan  BROADWAY,WEST 149 ST,444.0
UNDERCLIFF AVENUE,SEDGWICK AVENUE,218.0
BROADWAY,ACADEMY STREET,869.0
AMSTERDAM AVE,WEST 172 ST,218.0
51 STREET,19 AVENUE,281.0
RICHMOND HILL ROAD,EDINBORO ROAD,869.0
ATLANTIC AVENUE,LINCOLN AVENUE,218.0
LENOX AVE,WEST 124 ST,444.0
5 AVENUE,EAST 46 STREET,125.0
E 174 ST,MORRIS AVENUE,444.0
MADISON AVENUE,EAST 59 STREET,444.0
SOUTHERN BOULEVARD,CROTONA PARKWAY,444.0
ALLEN STREET,DELANCEY STREET,281.0
COURT STREET,DE GRAW STREET,125.0
AVENUE OF THE AMERICAS,VANDAM STREET,869.0
BOSTON ROAD,EAST 176 STREET,424.0
COLUMBUS AVE,WEST 103 ST,281.0
ROGERS AVE,LENOX RD,281.0
7 AVENUE,WEST 12 STREET,281.0
BROADWAY,WEST 259 STREET,218.0
LINDEN BOULEVARD,HINSDALE STREET,125.0
OCEAN AVE,CATON AVE,424.0
LONGWOOD AVENUE,EAST 160 STREET,281.0
11th ST,47th AVE,869.0
BAY PKWY,72nd ST,125.0
Manhattan  BROADWAY,WEST 149 ST,326.0
7 AVENUE,65 STREET,869.0
39th ST,NORTHERN BLVD,326.0
5 AVENUE,EAST 73 STREET,444.0
SOUTH CONDUIT AVE,COHANCY ST,218.0
BROADWAY,WEST 60 STREET,281.0
E 177 ST,HARDING AVENUE,326.0
1 AVENUE,EAST 12 STREET,204.0
DYCKMAN STREET,VERMILYEA AVENUE,424.0
VERNON BLVD,33rd RD,444.0
DRIGGS AVE,LORIMER ST,326.0
ARTHUR KILL ROAD,ENGLEWOOD AVENUE,125.0
BLOOMINGDALE ROAD,MARISA CIRCLE,204.0
5 AVENUE,DE GRAW STREET,218.0
FLATBUSH AVE,CATON AVE,281.0
CROTONA AVENUE,EAST 187 STREET,125.0
MARYLAND RD,DOUGLASTON PKWY,281.0
EAST 161 STREET,GRAND CONCOURSE,218.0
4 AVENUE,EAST 9 STREET,444.0
AVENUE B,EAST 11 STREET,444.0
10 AVENUE,WEST 27 STREET,444.0
6 AVENUE,ST JOHN'S PLACE,444.0
BEDFORD AVE,PROSPECT PL,125.0
WEBSTER AVENUE,EAST 233 STREET,125.0
34th AVE,92nd ST,424.0
LENOX AVE,WEST 112 ST,326.0
LIBERTY AVE,98th ST,281.0
DRUMGOOLE ROAD WEST,ANNADALE ROAD,125.0
3 STREET,SMITH STREET,444.0
51 STREET,13 AVENUE,125.0
MEEKER AVE,LEONARD ST,218.0
60 STREET,11 AVENUE,424.0
AVENUE J,EAST 46 STREET,869.0
150th ST,148th ST,869.0
BRUCKNER BOULEVARD,BRYANT AVENUE,218.0
BEDFORD AVE,LORIMER ST,869.0
LOUIS NINE  BOULEVARD,BOSTON ROAD,218.0
8 AVENUE,HORATIO STREET,424.0
ATLANTIC AVE,ALABAMA AVE,218.0
101 AVE,146 STREET,204.0
WEST 30 STREET,5 AVENUE,218.0
CLINTON STREET,SACKETT STREET,218.0
E 4TH ST,BROADWAY,281.0
3 AVENUE,EAST 59 STREET,444.0
AVENUE N,BOB STONEHILL WAY,125.0
SHERIDAN AVENUE,EAST 156 STREET,204.0
EAST 177 STREET,HARDING AVENUE,444.0
Manhattan WEST 155 ST,EDGECOMBE AVE,869.0
ATLANTIC AVE,CLASSON AVE,424.0
ROGERS AVE,LINCOLN PL,326.0
HENRY HUDSON PKWY,W 235th ST,125.0
2 AVENUE,EAST 12 STREET,869.0
FLATBUSH AVENUE,EAST 28 STREET,204.0
3 AVENUE,EAST 27 STREET,326.0
LEXINGTON AVENUE,EAST 26 STREET,444.0
37 STREET,12 AVENUE,326.0
JEWEL AVE,136 STREET,281.0
5 AVENUE,EAST 27 STREET,444.0
JAMAICA AVE,101st ST,869.0
5 AVENUE,EAST 11 STREET,869.0
ESPLANADE,HAIGHT AVENUE,869.0
MAC DOUGAL STREET,FULTON STREET,444.0
BROADWAY,WEST 27 STREET,218.0
HOLLIS COURT BLVD,189 STREET,218.0
3 AVENUE,28 STREET,204.0
ATLANTIC AVENUE,3 AVENUE,218.0
PROSPECT PARK WEST,2 STREET,424.0
MADISON AVENUE,EAST 27 STREET,444.0
CROPSEY AVE,7th AVE,218.0
1 AVENUE,EAST 60 STREET,218.0
130 PL,30th PL,218.0
SURF AVE,JONES WALK,204.0
ROCKAWAY AVENUE,HEGEMAN AVENUE,218.0
3 AVENUE,EAST 46 STREET,218.0
WALTHAM STREET,101 AVE,125.0
32nd AVE,85th ST,869.0
7 AVENUE,LINCOLN PLACE,326.0
EAST 138 STREET,GRAND CONCOURSE,281.0
LEXINGTON AVENUE,121ST ST,424.0
3 STREET,SMITH STREET,204.0
LIBERTY STREET,BROADWAY,281.0
GRAND CONCOURSE_SERV,EAST 172 STREET,125.0
AVENUE B,EAST 11 STREET,204.0
GRAND AVE,CATHERINE ST,218.0
11 AVENUE,WEST 27 STREET,869.0
10 AVENUE,WEST 27 STREET,204.0
JAMAICA AVE,197 STREET,869.0
CROSS BRONX EXPRESSWAY,MARMION AVENUE,869.0
CONEY ISLAND AVE,AVE S,218.0
6 AVENUE,ST JOHN'S PLACE,204.0
3 AVENUE,EAST 12 STREET,869.0
BAY RIDGE PKWY,11TH AVE,218.0
LITTLE CLOVE RD,CAYUGA AVENUE,218.0
2 AVENUE,EAST 27 STREET,326.0
CLINTON STREET,DELANCEY STREET,281.0
101 AVE,146 STREET,444.0
SHERIDAN AVENUE,EAST 156 STREET,444.0
PITT STREET,DELANCEY STREET,869.0
3 AVENUE,EAST 59 STREET,204.0
CROSS BRONX EXPRESSWAY,MORRIS AVENUE,218.0
MADISON STREET,CATHERINE STREET,424.0
JEROME AVENUE,EAST 172 STREET,281.0
WEST 29 STREET,5 AVENUE,869.0
OCEAN TERRACE,BUTTERWORTH AVENUE,218.0
GLENWOOD ROAD,EAST 59 STREET,326.0
MARATHON PKWY,DEEPDALE AVE,281.0
LEXINGTON AVENUE,EAST 26 STREET,204.0
EAST 135 STREET,CANAL STREET WEST,326.0
DITMAS AVENUE,EAST 13 STREET,424.0
13 AVENUE,72 STREET,424.0
LINDEN BLVD,BROOKLYN AVE,218.0
HUDSON STREET,GANSEVOORT STREET,424.0
5 AVENUE,EAST 27 STREET,204.0
CORTLANDT ALLEY,WALKER STREET,125.0
EAST 177 STREET,HARDING AVENUE,204.0
AMSTERDAM AVENUE,WEST 61 STREET,281.0
GREENPOINT AVE,N. HENRY ST,218.0
AUDUBON AVE,WEST 166 ST,326.0
ASH ST,COMMERCIAL ST,326.0
FLATBUSH AVENUE,EAST 28 STREET,444.0
BROADWAY,WEST 174 ST,281.0
HENRY HUDSON PKWY,INDEPENDENCE AVE,125.0
CROTONA AVENUE,CLAREMONT PARKWAY,218.0
SURF AVE,JONES WALK,444.0
